#guin_q=2000,beta=0.0300,delta=0.60
#Kissidougou
2014-08-04	0
2014-08-05	0
2014-08-06	0
2014-08-07	10
2014-08-08	20
2014-08-09	30
2014-08-10	50
2014-08-11	70
2014-08-12	100
2014-08-13	130
2014-08-14	150
2014-08-15	200
2014-08-16	250
2014-08-17	320
2014-08-18	400
2014-08-19	490
2014-08-20	590
2014-08-21	690
2014-08-22	820
2014-08-23	970
2014-08-24	1110
2014-08-25	1210
2014-08-26	1330
2014-08-27	1480
2014-08-28	1650
2014-08-29	1810
2014-08-30	2010
2014-08-31	2170
2014-09-01	2410
2014-09-02	2570
2014-09-03	2770
2014-09-04	3020
2014-09-05	3270
2014-09-06	3450
2014-09-07	3650
2014-09-08	3900
2014-09-09	4230
2014-09-10	4600
2014-09-11	4990
2014-09-12	5270
2014-09-13	5700
2014-09-14	6050
2014-09-15	6360
2014-09-16	6790
2014-09-17	7270
2014-09-18	7850
2014-09-19	8220
2014-09-20	8540
2014-09-21	8890
2014-09-22	9380
2014-09-23	9850
2014-09-24	10400
2014-09-25	10930
2014-09-26	11460
2014-09-27	11900
2014-09-28	12390
2014-09-29	12990
2014-09-30	13430
