#sl_q=2000,beta=0.0319,delta=0.80
#Koinadugu
2014-08-12	0
2014-08-13	0
2014-08-14	0
2014-08-15	0
2014-08-16	0
2014-08-17	0
2014-08-18	0
2014-08-19	0
2014-08-20	10
2014-08-21	10
2014-08-22	10
2014-08-23	30
2014-08-24	60
2014-08-25	90
2014-08-26	110
2014-08-27	140
2014-08-28	180
2014-08-29	210
2014-08-30	250
2014-08-31	290
2014-09-01	330
2014-09-02	410
2014-09-03	460
2014-09-04	550
2014-09-05	610
2014-09-06	660
2014-09-07	720
2014-09-08	800
2014-09-09	870
2014-09-10	950
2014-09-11	1010
2014-09-12	1160
2014-09-13	1270
2014-09-14	1350
2014-09-15	1420
2014-09-16	1510
2014-09-17	1620
2014-09-18	1720
2014-09-19	1840
2014-09-20	1950
2014-09-21	2100
2014-09-22	2210
2014-09-23	2350
2014-09-24	2480
2014-09-25	2650
2014-09-26	2730
2014-09-27	2930
2014-09-28	3180
2014-09-29	3350
2014-09-30	3560
2014-10-01	3740
2014-10-02	3930
2014-10-03	4180
2014-10-04	4300
2014-10-05	4540
2014-10-06	4890
2014-10-07	5110
2014-10-08	5340
2014-10-09	5630
2014-10-10	5840
2014-10-11	6080
2014-10-12	6350
2014-10-13	6600
2014-10-14	6860
2014-10-15	7150
2014-10-16	7440
2014-10-17	7740
2014-10-18	8070
2014-10-19	8350
2014-10-20	8600
2014-10-21	9000
2014-10-22	9290
2014-10-23	9680
2014-10-24	10050
2014-10-25	10410
2014-10-26	10680
2014-10-27	11030
2014-10-28	11310
2014-10-29	11670
2014-10-30	11970
2014-10-31	12340
2014-11-01	12680
2014-11-02	13030
2014-11-03	13390
2014-11-04	13780
2014-11-05	14240
